family,tag,n,idx,decoder,method,dim,budget,f_opt,srate,nr,mean_gap,median_best,median_ftt
uflp_orlib,cap74,0,0,penalty,bpso,16,160000,1034976.975,1.0,0.00506,0.0,1034976.9750000001,810
uflp_orlib,cap132,0,0,penalty,ils,50,500000,851495.325,1.0,0.00338,0.0,851495.3250000001,1691
uflp_orlib,cap132,0,0,penalty,mga,50,500000,851495.325,1.0,0.00337,0.0,851495.3250000001,1686
uflp_orlib,cap131,0,0,penalty,mbpso,50,500000,793439.5625,1.0,0.0051,0.0,793439.5625000001,2552
uflp_orlib,cap101,0,0,penalty,ils,25,250000,796648.4375,1.0,0.00866,0.0,796648.4375000001,2164
uflp_orlib,cap132,0,0,penalty,mbpso,50,500000,851495.325,1.0,0.00304,0.0,851495.3250000001,1521
uflp_orlib,cap103,0,0,penalty,ils,25,250000,893782.1125,1.0,0.02575,0.0,893782.1125,6437
uflp_orlib,cap132,0,0,penalty,mbde,50,500000,851495.325,1.0,0.00328,0.0,851495.3250000001,1641
uflp_orlib,cap132,0,0,penalty,ga,50,500000,851495.325,1.0,0.00768,0.0,851495.3250000001,3840
uflp_orlib,cap131,0,0,penalty,ils,50,500000,793439.5625,1.0,0.00644,0.0,793439.5625000001,3221
uflp_orlib,cap133,0,0,penalty,ils,50,500000,893076.7125,1.0,0.01557,0.0,893076.7125,7784
uflp_orlib,cap71,0,0,penalty,bde,16,160000,932615.75,0.9032,0.00263,0.000164,932615.75,420.0
uflp_orlib,cap132,0,0,penalty,floor,50,500000,851495.325,1.0,0.02333,0.0,851495.3250000001,11664
uflp_orlib,cap101,0,0,penalty,mga,25,250000,796648.4375,1.0,0.03825,0.0,796648.4375000001,9563
uflp_orlib,cap104,0,0,penalty,bpso,25,250000,928941.75,1.0,0.04812,0.0,928941.7500000001,12030
uflp_orlib,cap73,0,0,penalty,bde,16,160000,1010641.45,0.8065,0.00263,0.000352,1010641.45,420
uflp_orlib,cap131,0,0,penalty,ga,50,500000,793439.5625,1.0,0.01566,0.0,793439.5625000001,7830
uflp_orlib,cap134,0,0,penalty,ils,50,500000,928941.75,1.0,0.00212,0.0,928941.7500000001,1061
uflp_orlib,cap131,0,0,penalty,floor,50,500000,793439.5625,1.0,0.02475,0.0,793439.5625000001,12374
uflp_orlib,cap134,0,0,penalty,mga,50,500000,928941.75,1.0,0.00185,0.0,928941.7500000001,924
uflp_orlib,cap134,0,0,penalty,mbpso,50,500000,928941.75,1.0,0.00188,0.0,928941.7500000001,942
uflp_orlib,cap134,0,0,penalty,mbde,50,500000,928941.75,1.0,0.00192,0.0,928941.7500000001,961
uflp_orlib,cap134,0,0,penalty,ga,50,500000,928941.75,1.0,0.0066,0.0,928941.7500000001,3300
uflp_orlib,cap72,0,0,penalty,bde,16,160000,977799.4,0.8387,0.00272,0.00067,977799.4,435.0
uflp_orlib,cap103,0,0,penalty,mbpso,25,250000,893782.1125,0.9355,0.01785,7.4e-05,893782.1125,4463
uflp_orlib,cap102,0,0,penalty,bpso,25,250000,854704.2,1.0,0.07584,0.0,854704.2000000001,18960
uflp_orlib,cap103,0,0,penalty,mga,25,250000,893782.1125,1.0,0.13582,0.0,893782.1125,33955
uflp_orlib,cap104,0,0,penalty,bde,25,250000,928941.75,0.9355,0.00336,0.000392,928941.7500000001,840
uflp_orlib,cap74,0,0,penalty,bde,16,160000,1034976.975,0.7742,0.00272,0.000598,1034976.9750000001,435.0
uflp_orlib,cap134,0,0,penalty,floor,50,500000,928941.75,1.0,0.02578,0.0,928941.7500000001,12890
uflp_orlib,cap133,0,0,penalty,mbpso,50,500000,893076.7125,0.9677,0.01596,3.7e-05,893076.7125,7978.5
uflp_orlib,cap73,0,0,penalty,mbde,16,160000,1010641.45,0.5484,0.00112,0.00082,1010641.45,179
uflp_orlib,cap103,0,0,penalty,bpso,25,250000,893782.1125,0.9032,0.14988,0.00011,893782.1125,37470.0
uflp_orlib,cap133,0,0,penalty,floor,50,500000,893076.7125,1.0,0.05618,0.0,893076.7125,28088
uflp_orlib,cap101,0,0,penalty,bpso,25,250000,796648.4375,0.9032,0.14322,0.000105,796648.4375000001,35805.0
uflp_orlib,cap102,0,0,penalty,bde,25,250000,854704.2,0.6774,0.0048,0.000595,854704.2000000001,1200
uflp_orlib,cap133,0,0,penalty,ga,50,500000,893076.7125,0.9677,0.09219,2.5e-05,893076.7125,46095.0
uflp_orlib,cap101,0,0,penalty,bde,25,250000,796648.4375,0.6774,0.00252,0.000516,796648.4375000001,630
uflp_orlib,cap103,0,0,penalty,mbde,25,250000,893782.1125,0.1935,0.00149,0.000833,894801.1625000001,371.5
uflp_orlib,cap134,0,0,penalty,bde,50,500000,928941.75,0.9032,0.08466,0.000233,928941.7500000001,42330.0
uflp_orlib,cap103,0,0,penalty,bde,25,250000,893782.1125,0.4194,0.00228,0.000449,894008.1375000001,570
uflp_orlib,cap101,0,0,penalty,mbde,25,250000,796648.4375,0.4194,0.00192,0.000627,797508.7250000001,479
uflp_orlib,cap131,0,0,penalty,mga,50,500000,793439.5625,0.7419,0.00438,0.00028,793439.5625000001,2190
uflp_orlib,cap131,0,0,penalty,mbde,50,500000,793439.5625,0.5161,0.00426,0.000525,793439.5625000001,2127.5
uflp_orlib,cap134,0,0,penalty,bpso,50,500000,928941.75,0.7419,0.21774,0.00077,928941.7500000001,108870
uflp_orlib,cap133,0,0,penalty,mga,50,500000,893076.7125,0.3226,0.49339,0.000694,893782.1125,246693.0
uflp_orlib,cap132,0,0,penalty,bde,50,500000,851495.325,0.871,0.38232,0.00016,851495.3250000001,191160
uflp_orlib,cap133,0,0,penalty,mbde,50,500000,893076.7125,0.0968,0.00288,0.00141,894801.1625000001,1438
uflp_orlib,cap132,0,0,penalty,bpso,50,500000,851495.325,0.6774,0.33486,0.000373,851495.3250000001,167430
uflp_orlib,cap133,0,0,penalty,bde,50,500000,893076.7125,0.1613,0.72018,0.001037,893782.1125,360090
uflp_orlib,cap131,0,0,penalty,bde,50,500000,793439.5625,0.3226,0.1275,0.00116,794299.8500000001,63750.0
uflp_orlib,cap133,0,0,penalty,bpso,50,500000,893076.7125,0.1613,0.30042,0.001054,893782.1125,150210
uflp_orlib,cap131,0,0,penalty,bpso,50,500000,793439.5625,0.3871,0.24084,0.001445,794299.8500000001,120420.0
