family,tag,n,idx,decoder,method,dim,budget,f_opt,exact,seed,best,ftt,fes
scp_orlib,scp44,1000,0,penalty,ils,1000,10000000,494,True,14,510,,10000000
scp_orlib,scp44,1000,0,penalty,ils,1000,10000000,494,True,15,509,,10000000
scp_orlib,scp44,1000,0,penalty,ils,1000,10000000,494,True,16,529,,10000000
scp_orlib,scp44,1000,0,penalty,ils,1000,10000000,494,True,17,503,,10000000
scp_orlib,scp44,1000,0,penalty,ils,1000,10000000,494,True,18,527,,10000000
scp_orlib,scp44,1000,0,penalty,ils,1000,10000000,494,True,19,509,,10000000
scp_orlib,scp44,1000,0,penalty,ils,1000,10000000,494,True,20,505,,10000000
scp_orlib,scp44,1000,0,penalty,ils,1000,10000000,494,True,21,512,,10000000
scp_orlib,scp44,1000,0,penalty,ils,1000,10000000,494,True,22,514,,10000000
scp_orlib,scp44,1000,0,penalty,ils,1000,10000000,494,True,23,514,,10000000
scp_orlib,scp44,1000,0,penalty,ils,1000,10000000,494,True,24,502,,10000000
scp_orlib,scp44,1000,0,penalty,ils,1000,10000000,494,True,25,502,,10000000
scp_orlib,scp44,1000,0,penalty,ils,1000,10000000,494,True,26,500,,10000000
scp_orlib,scp44,1000,0,penalty,ils,1000,10000000,494,True,27,513,,10000000
scp_orlib,scp44,1000,0,penalty,ils,1000,10000000,494,True,28,503,,10000000
scp_orlib,scp44,1000,0,penalty,ils,1000,10000000,494,True,29,506,,10000000
scp_orlib,scp44,1000,0,penalty,ils,1000,10000000,494,True,30,506,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,0,586,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,1,569,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,2,587,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,3,598,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,4,589,,10000000
